Date,Time,Relative_time,Temperature,Frequency_0,Dissipation_0,Frequency_1,Dissipation_1,Frequency_2,Dissipation_2,Frequency_3,Dissipation_3,Frequency_4,Dissipation_4,,,4959898.644
8/10/2022,8:55:01,1650.407,37,4959912.26,0.001721619,14865652.7,0.00390628,24772550.11,0.00449166,34678034.65,0.00539034,44584151.99,0.00607414,,,
8/10/2022,8:55:02,1651.663,37,4959912.27,0.001721652,14865652.49,0.003905187,24772550.14,0.004494713,34678035.28,0.00538962,44584151.33,0.00606748,,,
8/10/2022,8:55:03,1653.166,37,4959912.3,0.001721692,14865653.33,0.003906373,24772550.24,0.004493187,34678035.21,0.00538928,44584150.85,0.00606056,,,
8/10/2022,8:55:03,1653.168,37,4959912.3,0.001721692,14865653.33,0.003906373,24772550.24,0.004493187,34678035.21,0.00538928,44584150.85,0.00606056,,,
8/10/2022,8:55:05,1654.401,37,4959912.39,0.00172154,14865649.98,0.00390058,24772550.13,0.004493413,34678035.16,0.005389373,44584150.78,0.006061387,,,
8/10/2022,8:55:05,1654.402,37,4959912.39,0.00172154,14865649.98,0.00390058,24772550.13,0.004493413,34678035.16,0.005389373,44584150.78,0.006061387,,,
8/10/2022,8:55:06,1655.654,37,4959912.27,0.001721656,14865649.53,0.003900173,24772549.36,0.004492193,34678035.25,0.005389253,44584151.75,0.006069133,,,
8/10/2022,8:55:06,1655.655,37,4959912.27,0.001721656,14865649.53,0.003900173,24772549.36,0.004492193,34678035.25,0.005389253,44584151.75,0.006069133,,,
8/10/2022,8:55:07,1656.657,37,4959912.37,0.001721574,14865650.01,0.003901187,24772549.05,0.00449396,34678034.57,0.005388447,44584151.27,0.006069813,,,
8/10/2022,8:55:08,1657.976,37,4959912.33,0.001721434,14865650.22,0.00390226,24772547.57,0.0044908,34678032.84,0.005384893,44584151.13,0.006070087,,,
8/10/2022,8:55:10,1659.406,37,4959912.23,0.001721449,14865651.05,0.003904073,24772547.52,0.00449188,34678032.57,0.005384933,44584151.02,0.00607272,,,
8/10/2022,8:55:11,1660.47,37,4959912.16,0.001721519,14865651.65,0.003904547,24772547.34,0.00449206,34678032.12,0.005382213,44584151.02,0.0060668,,,
8/10/2022,8:55:12,1661.914,37,4959912.31,0.001721454,14865651.95,0.00390542,24772547.35,0.004493187,34678032.05,0.005382733,44584151.35,0.006073787,,,
8/10/2022,8:55:14,1663.405,37,4959912.08,0.00172149,14865651.8,0.003905673,24772546.4,0.004491273,34678031.59,0.005383807,44584151.85,0.006079753,,,
8/10/2022,8:55:14,1663.405,37,4959912.08,0.00172149,14865651.8,0.003905673,24772546.4,0.004491273,34678031.59,0.005383807,44584151.85,0.006079753,,,
8/10/2022,8:55:16,1665.66,37,4959911.99,0.001721424,14865651.53,0.00390592,24772547.98,0.004493333,34678031.84,0.005384793,44584151.52,0.006079973,,,
8/10/2022,8:55:17,1667.158,37,4959912.19,0.001721432,14865650.14,0.00390348,24772547.75,0.0044908,34678033.24,0.00538872,44584151.74,0.006078587,,,
8/10/2022,8:55:17,1667.159,37,4959912.19,0.001721432,14865650.14,0.00390348,24772547.75,0.0044908,34678033.24,0.00538872,44584151.74,0.006078587,,,
8/10/2022,8:55:18,1668.158,37,4959912.41,0.001721146,14865649.99,0.00390332,24772547.23,0.004489673,34678033.99,0.005390453,44584151.29,0.006075127,,,
8/10/2022,8:55:20,1669.654,37,4959912.19,0.001721171,14865649.69,0.003902593,24772547.16,0.004490127,34678033.54,0.005390387,44584149.72,0.006075653,,,
8/10/2022,8:55:20,1669.655,37,4959912.19,0.001721171,14865649.69,0.003902593,24772547.16,0.004490127,34678033.54,0.005390387,44584149.72,0.006075653,,,
8/10/2022,8:55:21,1670.738,37,4959912.03,0.001721234,14865650.07,0.003903007,24772546.73,0.00449028,34678031,0.005385887,44584150.01,0.006081667,,,
8/10/2022,8:55:22,1672.156,37,4959912.11,0.00172115,14865650.05,0.003903307,24772544.8,0.004489607,34678030.6,0.0053854,44584149.27,0.006077127,,,
8/10/2022,8:55:24,1673.218,37,4959911.95,0.001721221,14865650.47,0.003904313,24772544.18,0.00448782,34678031.28,0.005385027,44584148.95,0.006071293,,,
8/10/2022,8:55:25,1674.904,37,4959912.07,0.001721112,14865649.5,0.003903,24772545,0.004489693,34678029.31,0.005380407,44584148.43,0.00607396,,,
8/10/2022,8:55:25,1674.904,37,4959912.07,0.001721112,14865649.5,0.003903,24772545,0.004489693,34678029.31,0.005380407,44584148.43,0.00607396,,,
8/10/2022,8:55:26,1675.902,37,4959911.92,0.001721052,14865648.88,0.003902727,24772544.99,0.004489967,34678029.61,0.005380153,44584147.48,0.006074433,,,
8/10/2022,8:55:29,1678.661,37,4959911.61,0.00172097,14865649.81,0.003904873,24772544.9,0.0044911,34678029.17,0.005380627,44584147.34,0.006076893,,,
8/10/2022,8:55:29,1678.663,37,4959911.61,0.00172097,14865649.81,0.003904873,24772544.9,0.0044911,34678029.17,0.005380627,44584147.34,0.006076893,,,
8/10/2022,8:55:30,1679.665,36.99,4959911.49,0.001720994,14865649.7,0.00390468,24772544.23,0.004490413,34678029.3,0.005381473,44584148.02,0.0060743,,,
8/10/2022,8:55:31,1680.901,36.99,4959911.45,0.001720879,14865649.43,0.00390452,24772544.34,0.00449148,34678026.38,0.005375807,44584148.25,0.006075273,,,
8/10/2022,8:55:33,1682.227,37,4959911.39,0.001720943,14865649.69,0.003904933,24772544.1,0.004490727,34678025.72,0.00537404,44584148.07,0.00607206,,,
8/10/2022,8:55:34,1683.659,37,4959911.32,0.001720841,14865647.83,0.00390262,24772544.79,0.00449342,34678025.3,0.005373407,44584147.78,0.006069953,,,
8/10/2022,8:55:35,1684.909,37,4959911.11,0.001720805,14865648.81,0.00390418,24772545.22,0.004494047,34678024.98,0.005374133,44584147.53,0.00606836,,,
8/10/2022,8:55:36,1686.163,37,4959911.11,0.001720776,14865650.04,0.003905587,24772545.13,0.00449422,34678025.33,0.0053752,44584148.22,0.00606812,,,
8/10/2022,8:55:38,1687.41,37,4959911.16,0.001720791,14865650.49,0.003906773,24772545.03,0.00449508,34678024.88,0.005375753,44584148.62,0.00607138,,,
8/10/2022,8:55:39,1688.91,37,4959911.12,0.001720904,14865650.34,0.003906613,24772545.03,0.004496487,34678024.17,0.00537574,44584147.42,0.006068387,,,
8/10/2022,8:55:39,1688.912,37,4959911.12,0.001720904,14865650.34,0.003906613,24772545.03,0.004496487,34678024.17,0.00537574,44584147.42,0.006068387,,,
8/10/2022,8:55:41,1691.159,37,4959911.13,0.001720763,14865651.41,0.003907087,24772545.09,0.00449746,34678026.5,0.005379473,44584147.76,0.006076853,,,
8/10/2022,8:55:43,1692.416,37,4959910.97,0.001720808,14865650.56,0.003906447,24772545.24,0.004497467,34678027.96,0.005382387,44584147.87,0.006070833,,,
8/10/2022,8:55:45,1694.912,37,4959910.87,0.001720841,14865653.57,0.00391178,24772545.05,0.004497567,34678025.32,0.005378113,44584148.68,0.006068567,,,
8/10/2022,8:55:47,1696.405,37,4959910.91,0.001720857,14865650.63,0.003905613,24772545.03,0.004496893,34678024.92,0.005377,44584148.55,0.006064493,,,
8/10/2022,8:55:48,1697.481,37,4959911.09,0.001720876,14865651.17,0.003906107,24772545.86,0.004498093,34678027.4,0.005380293,44584148.41,0.0060703,,,
8/10/2022,8:55:49,1698.73,37,4959911.23,0.001720799,14865650.57,0.003905067,24772545.48,0.004497027,34678027.67,0.005381253,44584147.85,0.006068393,,,
8/10/2022,8:55:50,1700.163,37,4959911.14,0.001720858,14865651.04,0.003905447,24772545.37,0.004495007,34678028.02,0.005380587,44584148.16,0.006068173,,,
8/10/2022,8:55:52,1701.659,37,4959911.1,0.001720945,14865651.49,0.00390632,24772545.07,0.004494473,34678027.35,0.00538012,44584148.63,0.006069947,,,
8/10/2022,8:55:52,1701.66,37,4959911.1,0.001720945,14865651.49,0.00390632,24772545.07,0.004494473,34678027.35,0.00538012,44584148.63,0.006069947,,,
8/10/2022,8:55:53,1702.664,37,4959911.25,0.001720849,14865652,0.003906973,24772545.03,0.00449498,34678028.18,0.005379367,44584149.06,0.006070113,,,
8/10/2022,8:55:54,1703.908,37,4959911.03,0.001720963,14865650.72,0.00390488,24772544.63,0.004494047,34678029.8,0.005380967,44584148.03,0.006063493,,,
8/10/2022,8:55:55,1705.158,37,4959911.06,0.001720792,14865649.45,0.003902967,24772544.14,0.00449474,34678029.9,0.005380293,44584147.46,0.006060567,,,
8/10/2022,8:55:57,1706.41,37,4959911.09,0.001720857,14865649.28,0.00390236,24772544.29,0.004494667,34678031.27,0.005382113,44584147.5,0.00606416,,,
8/10/2022,8:55:58,1707.917,37,4959911.13,0.001720831,14865649.75,0.00390252,24772544.74,0.004494507,34678030.43,0.00538108,44584147.85,0.00606592,,,
8/10/2022,8:55:58,1707.919,37,4959911.13,0.001720831,14865649.75,0.00390252,24772544.74,0.004494507,34678030.43,0.00538108,44584147.85,0.00606592,,,
8/10/2022,8:55:59,1708.915,37,4959911.21,0.001720879,14865649.64,0.003902047,24772544.85,0.004494513,34678029.9,0.005380767,44584148.68,0.006067887,,,
8/10/2022,8:56:00,1710.165,37,4959911.36,0.001720828,14865649.92,0.0039021,24772544.94,0.00449558,34678029.89,0.00538136,44584149.35,0.006067213,,,
8/10/2022,8:56:02,1711.488,37,4959911.23,0.001720831,14865649.21,0.003901493,24772544.85,0.00449814,34678030.14,0.005381253,44584148.95,0.00607198,,,
8/10/2022,8:56:03,1712.902,37,4959911.36,0.001720822,14865649.37,0.003901027,24772545.21,0.004496833,34678031.36,0.00538454,44584149,0.00606692,,,
8/10/2022,8:56:05,1714.402,37,4959911.16,0.001720864,14865650.65,0.003903687,24772544.81,0.004496913,34678031.02,0.005383707,44584149.53,0.00606722,,,
8/10/2022,8:56:05,1714.402,37,4959911.16,0.001720864,14865650.65,0.003903687,24772544.81,0.004496913,34678031.02,0.005383707,44584149.53,0.00606722,,,
8/10/2022,8:56:06,1715.651,37,4959911.23,0.001720848,14865651.72,0.00390582,24772544.87,0.004496087,34678030.97,0.005383553,44584150.47,0.006073553,,,
8/10/2022,8:56:06,1715.651,37,4959911.23,0.001720848,14865651.72,0.00390582,24772544.87,0.004496087,34678030.97,0.005383553,44584150.47,0.006073553,,,
8/10/2022,8:56:08,1717.915,37,4959911.35,0.001720886,14865651.58,0.003905867,24772546.17,0.004500473,34678030.45,0.005383887,44584151.07,0.006080527,,,
8/10/2022,8:56:09,1719.156,37,4959911.35,0.00172083,14865651.7,0.003905513,24772546.72,0.004500953,34678030.6,0.005383327,44584150.49,0.006071653,,,
8/10/2022,8:56:11,1720.664,37,4959911.54,0.001720889,14865650.12,0.00390296,24772547.91,0.00450296,34678031.79,0.0053847,44584150.62,0.006073947,,,
8/10/2022,8:56:11,1720.665,37,4959911.54,0.001720889,14865650.12,0.00390296,24772547.91,0.00450296,34678031.79,0.0053847,44584150.62,0.006073947,,,
8/10/2022,8:56:12,1721.902,37,4959911.55,0.001720934,14865648.88,0.003900447,24772548.01,0.00450344,34678034.28,0.005388713,44584150.35,0.006067433,,,
8/10/2022,8:56:12,1721.902,37,4959911.55,0.001720934,14865648.88,0.003900447,24772548.01,0.00450344,34678034.28,0.005388713,44584150.35,0.006067433,,,
8/10/2022,8:56:13,1722.97,37,4959911.42,0.00172097,14865648.22,0.00389924,24772548.42,0.004501927,34678034.51,0.005388227,44584148.14,0.006063747,,,
8/10/2022,8:56:15,1724.414,37,4959911.49,0.00172081,14865647.33,0.003898053,24772548.25,0.004501367,34678034.07,0.00538858,44584148.04,0.006061233,,,
8/10/2022,8:56:16,1725.466,37,4959911.33,0.001720884,14865648.33,0.00389912,24772547.29,0.00450024,34678034.07,0.005389053,44584148.31,0.006056913,,,
8/10/2022,8:56:17,1726.902,37,4959911.38,0.001720849,14865649.14,0.00389986,24772547.23,0.00450026,34678034.25,0.005389847,44584148.71,0.006056253,,,
8/10/2022,8:56:20,1729.406,37,4959911.54,0.001720908,14865651.15,0.00390296,24772547.72,0.0045027,34678030.85,0.005384247,44584148.79,0.006060493,,,
8/10/2022,8:56:21,1730.66,37,4959911.53,0.001720849,14865651.43,0.00390416,24772546.64,0.004501907,34678030.35,0.005384087,44584148.78,0.006062047,,,
8/10/2022,8:56:22,1731.915,37,4959911.35,0.001720955,14865652.4,0.003905307,24772546.5,0.004501633,34678031.98,0.00538822,44584148.93,0.006060633,,,
8/10/2022,8:56:23,1733.154,37,4959911.52,0.001720917,14865653.77,0.003907213,24772546.52,0.004499807,34678032.1,0.005386687,44584149.07,0.00605844,,,
8/10/2022,8:56:26,1735.73,37,4959911.63,0.001720778,14865650.96,0.00390196,24772546.01,0.00449826,34678032.78,0.00538752,44584149,0.006058893,,,
8/10/2022,8:56:27,1736.985,37,4959911.8,0.001720707,14865650.4,0.003900647,24772546.31,0.004498467,34678033.67,0.005389027,44584150.38,0.00605706,,,
8/10/2022,8:56:29,1738.223,37,4959911.48,0.001720698,14865649.89,0.003899507,24772545.37,0.004496747,34678035.43,0.005390533,44584150.63,0.006054053,,,
8/10/2022,8:56:30,1739.654,37,4959911.55,0.001720766,14865650.5,0.003900153,24772545.35,0.004496367,34678034.17,0.005387393,44584150.68,0.006045507,,,
8/10/2022,8:56:31,1740.909,37,4959911.85,0.001720712,14865651.34,0.003901307,24772545.97,0.004497207,34678034.62,0.005386547,44584150.58,0.006046213,,,
8/10/2022,8:56:33,1742.403,37,4959911.85,0.001720716,14865651.58,0.003901307,24772546.57,0.004498513,34678033.29,0.005384093,44584150.12,0.006040913,,,
8/10/2022,8:56:33,1742.404,37,4959911.85,0.001720716,14865651.58,0.003901307,24772546.57,0.004498513,34678033.29,0.005384093,44584150.12,0.006040913,,,
8/10/2022,8:56:34,1743.404,37,4959911.83,0.001720643,14865651.74,0.003901453,24772545.98,0.004497527,34678032.59,0.005382653,44584150.25,0.00604226,,,
8/10/2022,8:56:35,1744.658,37,4959911.99,0.001720595,14865653.12,0.00390312,24772546.07,0.00449764,34678035.37,0.005386747,44584149.32,0.006040347,,,
8/10/2022,8:56:36,1745.913,37,4959911.85,0.001720547,14865652.66,0.003902873,24772546.63,0.004498367,34678035.91,0.005388813,44584148.42,0.006040553,,,
8/10/2022,8:56:37,1747.156,37,4959911.93,0.001720609,14865653.1,0.003903587,24772546.53,0.004497413,34678036.39,0.005388173,44584148.48,0.00604216,,,
8/10/2022,8:56:39,1748.664,37,4959911.93,0.001720687,14865651.75,0.003901053,24772545.78,0.004496367,34678037.52,0.00538876,44584148.41,0.006039327,,,
8/10/2022,8:56:40,1749.723,37,4959911.97,0.001720795,14865651.8,0.003901367,24772546.89,0.004497907,34678038.6,0.005389633,44584148.35,0.006040673,,,
8/10/2022,8:56:41,1750.988,37,4959912.13,0.001720824,14865652.62,0.003902173,24772547.99,0.004499253,34678039.3,0.005389927,44584148.08,0.00604118,,,
8/10/2022,8:56:43,1752.4,37,4959912.18,0.001720716,14865652.6,0.003902093,24772547.92,0.00449982,34678039.78,0.005390533,44584147.71,0.006040953,,,
8/10/2022,8:56:44,1753.654,37,4959912.15,0.001720744,14865652.3,0.00390206,24772548.52,0.004500787,34678039.84,0.005389173,44584147.21,0.006035027,,,
8/10/2022,8:56:45,1754.908,37,4959911.96,0.001720764,14865652.11,0.00390238,24772548.74,0.00450078,34678039.3,0.00538908,44584146.83,0.006033553,,,
8/10/2022,8:56:46,1756.152,37,4959912.06,0.001720688,14865652.18,0.003902313,24772548.75,0.00450056,34678039.49,0.00539122,44584145.82,0.006031027,,,
8/10/2022,8:56:48,1757.662,37,4959912.21,0.00172074,14865650.54,0.003899147,24772548.69,0.00449978,34678039.29,0.005390307,44584145.74,0.00603418,,,
8/10/2022,8:56:48,1757.663,37,4959912.21,0.00172074,14865650.54,0.003899147,24772548.69,0.00449978,34678039.29,0.005390307,44584145.74,0.00603418,,,
8/10/2022,8:56:52,1761.247,37,4959912.01,0.001720835,14865649.46,0.003897313,24772548.94,0.004500273,34678038.36,0.00538938,44584145.4,0.006032307,,,
8/10/2022,8:56:53,1762.481,37,4959911.89,0.001720718,14865649.63,0.003897853,24772549.15,0.004500353,34678038.76,0.005389287,44584146.01,0.006032133,,,
8/10/2022,8:56:54,1763.73,37,4959911.79,0.001720755,14865649.42,0.003897427,24772548.66,0.004499347,34678036.8,0.005386713,44584146.26,0.006028653,,,
8/10/2022,8:56:58,1767.658,37,4959911.76,0.001720773,14865647.47,0.00389326,24772550.55,0.004504113,34678036.33,0.005387193,44584147,0.006029193,,,
8/10/2022,8:56:59,1768.913,37,4959911.77,0.001720826,14865647.45,0.003892967,24772550.4,0.004503033,34678036.1,0.00538684,44584148.14,0.006036293,,,
8/10/2022,8:57:01,1770.404,37,4959911.78,0.001720703,14865647.91,0.00389362,24772550.33,0.004503353,34678036.5,0.005387867,44584147.76,0.006030853,,,
8/10/2022,8:57:01,1770.406,37,4959911.78,0.001720703,14865647.91,0.00389362,24772550.33,0.004503353,34678036.5,0.005387867,44584147.76,0.006030853,,,
8/10/2022,8:57:02,1771.409,37,4959911.92,0.00172068,14865648.06,0.003893833,24772549.45,0.00450052,34678037.17,0.005389133,44584148.52,0.00603778,,,
8/10/2022,8:57:03,1772.715,37,4959911.85,0.001720665,14865647.61,0.003892907,24772549.56,0.004500813,34678037.75,0.005389487,44584148.28,0.006034907,,,
8/10/2022,8:57:04,1774.16,37,4959911.78,0.00172066,14865647.74,0.003893173,24772548.75,0.004499813,34678037.73,0.005388273,44584148.01,0.00603344,,,
8/10/2022,8:57:06,1775.236,37,4959911.85,0.001720619,14865649.18,0.00389528,24772548.51,0.004499333,34678038.09,0.005389233,44584147.93,0.006028353,,,
8/10/2022,8:57:07,1776.509,37,4959911.95,0.001720557,14865649.31,0.003895907,24772548.08,0.004500393,34678036.36,0.005386907,44584148.06,0.006025787,,,
8/10/2022,8:57:08,1777.931,37,4959912.26,0.001720428,14865650.4,0.00389742,24772548.83,0.004501767,34678036.42,0.005387707,44584147.86,0.006019827,,,
8/10/2022,8:57:10,1779.205,37,4959912.18,0.001720473,14865649.9,0.00389588,24772548.82,0.004499833,34678036.88,0.005388407,44584146.9,0.006018927,,,
8/10/2022,8:57:11,1780.448,37,4959912.23,0.001720425,14865651.17,0.00389754,24772549.49,0.004501413,34678037.03,0.0053874,44584147.26,0.006020607,,,
8/10/2022,8:57:12,1781.711,37,4959912.05,0.00172042,14865652.53,0.0038996,24772548.07,0.00449838,34678037.5,0.00538564,44584147.42,0.00602,,,
8/10/2022,8:57:15,1784.221,37,4959912.05,0.001720322,14865651.04,0.003897047,24772548.09,0.004498573,34678036.95,0.005383667,44584148.49,0.006015627,,,
8/10/2022,8:57:17,1786.724,37,4959912.47,0.001720082,14865653.22,0.003900987,24772549.17,0.004501427,34678033.92,0.005382307,44584150.64,0.006029007,,,
8/10/2022,8:57:19,1788.218,37,4959912.69,0.00172012,14865654.8,0.003903507,24772550.29,0.004503533,34678033.96,0.005385433,44584150.07,0.0060315,,,
8/10/2022,8:57:19,1788.219,37,4959912.69,0.00172012,14865654.8,0.003903507,24772550.29,0.004503533,34678033.96,0.005385433,44584150.07,0.0060315,,,
8/10/2022,8:57:20,1789.288,37,4959912.79,0.001720009,14865654.18,0.003903087,24772551.1,0.004505207,34678032.53,0.005380173,44584150.13,0.006030267,,,
8/10/2022,8:57:21,1790.56,37,4959912.76,0.001720042,14865654.22,0.003903267,24772550.71,0.004504733,34678030.19,0.00537796,44584149.84,0.006025907,,,
8/10/2022,8:57:22,1791.987,37,4959912.73,0.001720169,14865651.89,0.00389738,24772550.99,0.00450552,34678030.83,0.00537792,44584149.64,0.00602888,,,
8/10/2022,8:57:24,1793.244,37,4959912.77,0.001720061,14865649.56,0.003893453,24772550.75,0.004504873,34678032.1,0.00538186,44584149.9,0.006022593,,,
8/10/2022,8:57:25,1794.52,37,4959912.73,0.00172014,14865649.64,0.003893453,24772551.75,0.004506647,34678030.3,0.0053781,44584149.7,0.00602446,,,
8/10/2022,8:57:26,1795.781,37,4959912.81,0.001720137,14865649.79,0.00389424,24772551.61,0.00450498,34678030.21,0.005375553,44584149.61,0.006026953,,,
8/10/2022,8:57:28,1797.285,37,4959912.73,0.001720214,14865648.66,0.003892807,24772551.46,0.004506727,34678030.39,0.00537552,44584149.6,0.006021373,,,
8/10/2022,8:57:28,1797.286,37,4959912.73,0.001720214,14865648.66,0.003892807,24772551.46,0.004506727,34678030.39,0.00537552,44584149.6,0.006021373,,,
8/10/2022,8:57:29,1798.527,37,4959912.73,0.001720258,14865650.32,0.0038957,24772552.24,0.00450594,34678031.95,0.005378253,44584149.9,0.00602222,,,
8/10/2022,8:57:29,1798.528,37,4959912.73,0.001720258,14865650.32,0.0038957,24772552.24,0.00450594,34678031.95,0.005378253,44584149.9,0.00602222,,,
8/10/2022,8:57:30,1799.78,37,4959912.75,0.001720281,14865651.18,0.003897467,24772552.72,0.00450662,34678031.88,0.005377873,44584149.41,0.006016553,,,
8/10/2022,8:57:30,1799.781,37,4959912.75,0.001720281,14865651.18,0.003897467,24772552.72,0.00450662,34678031.88,0.005377873,44584149.41,0.006016553,,,
8/10/2022,8:57:31,1800.782,37,4959912.49,0.001720383,14865652.68,0.003899813,24772552.49,0.00450646,34678032.41,0.00537854,44584148.32,0.006017073,,,
8/10/2022,8:57:32,1802.027,37,4959912.73,0.001720404,14865653.14,0.003900107,24772552.78,0.004507127,34678032.17,0.005379353,44584149.09,0.0060186,,,
8/10/2022,8:57:34,1803.276,37,4959912.81,0.001720359,14865652.78,0.003899867,24772552.53,0.004506513,34678033.35,0.005383187,44584148.62,0.006018567,,,
8/10/2022,8:57:35,1804.598,37,4959912.7,0.001720449,14865652.06,0.003898947,24772552.44,0.004504467,34678034.33,0.00538402,44584149.46,0.006023147,,,
8/10/2022,8:57:36,1805.838,37,4959912.93,0.001720443,14865651.87,0.003898773,24772552.21,0.004502507,34678036.05,0.005387033,44584150.48,0.006026947,,,
8/10/2022,8:57:37,1807.107,37,4959913.14,0.001720349,14865651.49,0.003897593,24772552.7,0.00450224,34678035.76,0.005385633,44584151.06,0.006035573,,,
8/10/2022,8:57:39,1808.542,37,4959912.9,0.001720371,14865650.35,0.003896473,24772552.72,0.0045005,34678035.96,0.005386767,44584151.21,0.00603622,,,
